Device Name,D2 - 2635257,,,,,,,,,,,
Device Model,Kestrel DROP 2,,,,,,,,,,,
Serial Number,2635257,,,,,,,,,,,
FORMATTED DATE_TIME,Temperature,Relative Humidity,Heat Index,Dew Point,Data Type,Record name,Start time,Duration (H:M:S),Location description,Location address,Location coordinates,Notes
YYYY-MM-DD HH:MM:SS,°F,%,°F,°F,,,,,,,,
"Jul 29, 2021 / 7:26:30 AM",73.9,44.5,72.1,51,point,,,,,,,
"Jul 29, 2021 / 7:27:00 AM",74,44.5,72.3,51.1,point,,,,,,,
"Jul 29, 2021 / 7:27:30 AM",74,44.5,72.3,51,point,,,,,,,
"Jul 29, 2021 / 7:28:00 AM",74.1,44.5,72.3,51.1,point,,,,,,,
"Jul 29, 2021 / 7:28:30 AM",74,44.5,72.3,51.1,point,,,,,,,
"Jul 29, 2021 / 7:29:00 AM",74,44.5,72.3,51,point,,,,,,,
"Jul 29, 2021 / 7:29:30 AM",74,44.5,72.3,51,point,,,,,,,
"Jul 29, 2021 / 7:30:00 AM",74,44.5,72.3,51.1,point,,,,,,,
"Jul 29, 2021 / 7:30:30 AM",74,44.5,72.3,51.1,point,,,,,,,
"Jul 29, 2021 / 7:31:00 AM",74,44.5,72.3,51,point,,,,,,,
"Jul 29, 2021 / 7:31:30 AM",74,44.5,72.3,51.1,point,,,,,,,
"Jul 29, 2021 / 7:32:00 AM",74,44.5,72.3,51.1,point,,,,,,,
"Jul 29, 2021 / 7:32:30 AM",74,44.6,72.3,51,point,,,,,,,
"Jul 29, 2021 / 7:33:00 AM",74,44.6,72.3,51.1,point,,,,,,,
"Jul 29, 2021 / 7:33:30 AM",74,44.6,72.3,51.1,point,,,,,,,
"Jul 29, 2021 / 7:34:00 AM",74.1,44.6,72.3,51.1,point,,,,,,,
"Jul 29, 2021 / 7:34:30 AM",74,44.6,72.3,51.1,point,,,,,,,
"Jul 29, 2021 / 7:35:00 AM",74,44.6,72.3,51.1,point,,,,,,,
"Jul 29, 2021 / 7:35:30 AM",74,44.6,72.3,51.1,point,,,,,,,
"Jul 29, 2021 / 7:36:00 AM",74,44.6,72.3,51.1,point,,,,,,,
"Jul 29, 2021 / 7:36:30 AM",74,44.6,72.3,51.1,point,,,,,,,
"Jul 29, 2021 / 7:37:00 AM",74,44.6,72.3,51.1,point,,,,,,,
"Jul 29, 2021 / 7:37:30 AM",74,44.6,72.3,51.1,point,,,,,,,
"Jul 29, 2021 / 7:38:00 AM",74,44.6,72.3,51.1,point,,,,,,,
"Jul 29, 2021 / 7:38:30 AM",74,44.6,72.3,51.1,point,,,,,,,
"Jul 29, 2021 / 7:39:00 AM",73.9,44.6,72.1,51,point,,,,,,,
"Jul 29, 2021 / 7:39:30 AM",74.1,44.6,72.3,51.2,point,,,,,,,
"Jul 29, 2021 / 7:40:00 AM",74,44.6,72.3,51.1,point,,,,,,,
"Jul 29, 2021 / 7:40:30 AM",74,44.6,72.3,51.1,point,,,,,,,
"Jul 29, 2021 / 7:41:00 AM",74,44.6,72.3,51.1,point,,,,,,,
"Jul 29, 2021 / 7:41:30 AM",74,44.7,72.3,51.1,point,,,,,,,
"Jul 29, 2021 / 7:42:00 AM",74,44.7,72.3,51.1,point,,,,,,,
"Jul 29, 2021 / 7:42:30 AM",74,44.7,72.3,51.1,point,,,,,,,
"Jul 29, 2021 / 7:43:00 AM",74,44.7,72.3,51.2,point,,,,,,,
"Jul 29, 2021 / 7:43:30 AM",74,44.7,72.3,51.1,point,,,,,,,
"Jul 29, 2021 / 7:44:00 AM",74,44.7,72.3,51.1,point,,,,,,,
"Jul 29, 2021 / 7:44:30 AM",74.1,44.7,72.3,51.2,point,,,,,,,
"Jul 29, 2021 / 7:45:00 AM",74,44.7,72.3,51.1,point,,,,,,,
"Jul 29, 2021 / 7:45:30 AM",74,44.7,72.3,51.2,point,,,,,,,
"Jul 29, 2021 / 7:46:00 AM",74,44.7,72.3,51.1,point,,,,,,,
"Jul 29, 2021 / 7:46:30 AM",74,44.7,72.3,51.2,point,,,,,,,
"Jul 29, 2021 / 7:47:00 AM",74,44.7,72.3,51.1,point,,,,,,,
"Jul 29, 2021 / 7:47:30 AM",74,44.7,72.3,51.2,point,,,,,,,
"Jul 29, 2021 / 7:48:00 AM",74,44.7,72.3,51.2,point,,,,,,,
"Jul 29, 2021 / 7:48:30 AM",74,44.7,72.3,51.2,point,,,,,,,
"Jul 29, 2021 / 7:49:00 AM",74,44.7,72.3,51.2,point,,,,,,,
"Jul 29, 2021 / 7:49:30 AM",74,44.7,72.3,51.1,point,,,,,,,
"Jul 29, 2021 / 7:50:00 AM",74,44.7,72.3,51.2,point,,,,,,,
"Jul 29, 2021 / 7:50:30 AM",74,44.7,72.3,51.1,point,,,,,,,
"Jul 29, 2021 / 7:51:00 AM",74,44.7,72.3,51.1,point,,,,,,,
"Jul 29, 2021 / 7:51:30 AM",74,44.7,72.3,51.1,point,,,,,,,
"Jul 29, 2021 / 7:52:00 AM",74.1,44.7,72.3,51.2,point,,,,,,,
"Jul 29, 2021 / 7:52:30 AM",74.1,44.7,72.3,51.2,point,,,,,,,
"Jul 29, 2021 / 7:53:00 AM",74.1,44.7,72.3,51.2,point,,,,,,,
"Jul 29, 2021 / 7:53:30 AM",74,44.7,72.3,51.2,point,,,,,,,
"Jul 29, 2021 / 7:54:00 AM",74.1,44.7,72.3,51.2,point,,,,,,,
"Jul 29, 2021 / 7:54:30 AM",74,44.7,72.3,51.2,point,,,,,,,
"Jul 29, 2021 / 7:55:00 AM",74.1,44.7,72.3,51.2,point,,,,,,,
"Jul 29, 2021 / 7:55:30 AM",74,44.6,72.3,51.1,point,,,,,,,
"Jul 29, 2021 / 7:56:00 AM",74.1,44.6,72.3,51.2,point,,,,,,,
"Jul 29, 2021 / 7:56:30 AM",74,44.6,72.3,51.1,point,,,,,,,
"Jul 29, 2021 / 7:57:00 AM",74.1,44.6,72.3,51.2,point,,,,,,,
"Jul 29, 2021 / 7:57:30 AM",74,44.6,72.3,51.1,point,,,,,,,
"Jul 29, 2021 / 7:58:00 AM",74,44.6,72.3,51.1,point,,,,,,,
"Jul 29, 2021 / 7:58:30 AM",74,44.6,72.3,51.1,point,,,,,,,
"Jul 29, 2021 / 7:59:00 AM",74,44.6,72.3,51.1,point,,,,,,,
"Jul 29, 2021 / 7:59:30 AM",74.1,44.6,72.3,51.2,point,,,,,,,
"Jul 29, 2021 / 8:00:00 AM",74.1,44.6,72.3,51.2,point,,,,,,,
"Jul 29, 2021 / 8:00:30 AM",74,44.6,72.3,51.1,point,,,,,,,
"Jul 29, 2021 / 8:01:00 AM",74,44.6,72.3,51.1,point,,,,,,,
"Jul 29, 2021 / 8:01:30 AM",74,44.6,72.3,51.1,point,,,,,,,
"Jul 29, 2021 / 8:02:00 AM",74,44.6,72.3,51.1,point,,,,,,,
"Jul 29, 2021 / 8:02:30 AM",74,44.6,72.3,51.1,point,,,,,,,
"Jul 29, 2021 / 8:03:00 AM",74,44.6,72.3,51.1,point,,,,,,,
"Jul 29, 2021 / 8:03:30 AM",73.9,44.6,72.1,51,point,,,,,,,
"Jul 29, 2021 / 8:04:00 AM",74,44.6,72.3,51.1,point,,,,,,,
"Jul 29, 2021 / 8:04:30 AM",74,44.6,72.3,51.1,point,,,,,,,
"Jul 29, 2021 / 8:05:00 AM",74,44.6,72.3,51.1,point,,,,,,,
"Jul 29, 2021 / 8:05:30 AM",74,44.6,72.3,51.1,point,,,,,,,
"Jul 29, 2021 / 8:06:00 AM",74,44.6,72.3,51.1,point,,,,,,,
"Jul 29, 2021 / 8:06:30 AM",74,44.6,72.3,51.1,point,,,,,,,
"Jul 29, 2021 / 8:07:00 AM",74,44.6,72.3,51.1,point,,,,,,,
"Jul 29, 2021 / 8:07:30 AM",74,44.6,72.3,51.1,point,,,,,,,
"Jul 29, 2021 / 8:08:00 AM",74,44.6,72.3,51.1,point,,,,,,,
"Jul 29, 2021 / 8:08:30 AM",74,44.6,72.3,51.1,point,,,,,,,
"Jul 29, 2021 / 8:09:00 AM",74.1,44.6,72.3,51.2,point,,,,,,,
"Jul 29, 2021 / 8:09:30 AM",74,44.6,72.3,51.1,point,,,,,,,
"Jul 29, 2021 / 8:10:00 AM",74,44.6,72.3,51.1,point,,,,,,,
"Jul 29, 2021 / 8:10:30 AM",74,44.6,72.3,51.1,point,,,,,,,
"Jul 29, 2021 / 8:11:00 AM",74,44.6,72.3,51.1,point,,,,,,,
"Jul 29, 2021 / 8:11:30 AM",74.1,44.6,72.3,51.2,point,,,,,,,
"Jul 29, 2021 / 8:12:00 AM",74,44.6,72.3,51.1,point,,,,,,,
"Jul 29, 2021 / 8:12:30 AM",74,44.6,72.3,51.1,point,,,,,,,
"Jul 29, 2021 / 8:13:00 AM",74,44.7,72.3,51.1,point,,,,,,,
"Jul 29, 2021 / 8:13:30 AM",74,44.7,72.3,51.2,point,,,,,,,
"Jul 29, 2021 / 8:14:00 AM",74,44.7,72.3,51.1,point,,,,,,,
"Jul 29, 2021 / 8:14:30 AM",74,44.7,72.3,51.1,point,,,,,,,
"Jul 29, 2021 / 8:15:00 AM",74,44.7,72.3,51.1,point,,,,,,,
"Jul 29, 2021 / 8:15:30 AM",74.1,44.7,72.3,51.2,point,,,,,,,
"Jul 29, 2021 / 8:16:00 AM",74.1,44.7,72.3,51.2,point,,,,,,,
"Jul 29, 2021 / 8:16:30 AM",74.1,44.7,72.3,51.2,point,,,,,,,
"Jul 29, 2021 / 8:17:00 AM",73.9,44.7,72.1,51.1,point,,,,,,,
"Jul 29, 2021 / 8:17:30 AM",74.1,44.7,72.3,51.2,point,,,,,,,
"Jul 29, 2021 / 8:18:00 AM",74,44.7,72.3,51.2,point,,,,,,,
"Jul 29, 2021 / 8:18:30 AM",74,44.7,72.3,51.2,point,,,,,,,
"Jul 29, 2021 / 8:19:00 AM",74,44.8,72.3,51.2,point,,,,,,,
"Jul 29, 2021 / 8:19:30 AM",74,44.8,72.3,51.2,point,,,,,,,
"Jul 29, 2021 / 8:20:00 AM",74,44.8,72.3,51.2,point,,,,,,,
"Jul 29, 2021 / 8:20:30 AM",74,44.8,72.3,51.2,point,,,,,,,
"Jul 29, 2021 / 8:21:00 AM",74,44.8,72.3,51.2,point,,,,,,,
"Jul 29, 2021 / 8:21:30 AM",74,44.8,72.3,51.2,point,,,,,,,
"Jul 29, 2021 / 8:22:00 AM",74,44.8,72.3,51.2,point,,,,,,,
"Jul 29, 2021 / 8:22:30 AM",74,44.8,72.3,51.2,point,,,,,,,
"Jul 29, 2021 / 8:23:00 AM",74,44.8,72.3,51.2,point,,,,,,,
"Jul 29, 2021 / 8:23:30 AM",73.9,44.8,72.1,51.1,point,,,,,,,
"Jul 29, 2021 / 8:24:00 AM",74,44.8,72.3,51.2,point,,,,,,,
"Jul 29, 2021 / 8:24:30 AM",74,44.8,72.3,51.2,point,,,,,,,
"Jul 29, 2021 / 8:25:00 AM",74,44.8,72.3,51.2,point,,,,,,,
"Jul 29, 2021 / 8:25:30 AM",74,44.8,72.3,51.2,point,,,,,,,
"Jul 29, 2021 / 8:26:00 AM",74,44.8,72.3,51.2,point,,,,,,,
"Jul 29, 2021 / 8:26:30 AM",73.9,44.8,72.1,51.1,point,,,,,,,
"Jul 29, 2021 / 8:27:00 AM",74,44.8,72.3,51.2,point,,,,,,,
"Jul 29, 2021 / 8:27:30 AM",74,44.8,72.3,51.2,point,,,,,,,
"Jul 29, 2021 / 8:28:00 AM",74,44.8,72.3,51.2,point,,,,,,,
"Jul 29, 2021 / 8:28:30 AM",74,44.8,72.3,51.2,point,,,,,,,
"Jul 29, 2021 / 8:29:00 AM",74,44.8,72.3,51.2,point,,,,,,,
"Jul 29, 2021 / 8:29:30 AM",74,44.8,72.3,51.2,point,,,,,,,
"Jul 29, 2021 / 8:30:00 AM",74,44.8,72.3,51.2,point,,,,,,,
"Jul 29, 2021 / 8:30:30 AM",74,44.8,72.3,51.2,point,,,,,,,
"Jul 29, 2021 / 8:31:00 AM",74,44.8,72.3,51.2,point,,,,,,,
"Jul 29, 2021 / 8:31:30 AM",74,44.8,72.3,51.2,point,,,,,,,
"Jul 29, 2021 / 8:32:00 AM",74,44.8,72.3,51.2,point,,,,,,,
"Jul 29, 2021 / 8:32:30 AM",74,44.8,72.3,51.2,point,,,,,,,
"Jul 29, 2021 / 8:33:00 AM",74.1,44.8,72.3,51.3,point,,,,,,,
"Jul 29, 2021 / 8:33:30 AM",74,44.8,72.3,51.2,point,,,,,,,
"Jul 29, 2021 / 8:34:00 AM",74,44.8,72.3,51.2,point,,,,,,,
"Jul 29, 2021 / 8:34:30 AM",74,44.8,72.3,51.2,point,,,,,,,
"Jul 29, 2021 / 8:35:00 AM",74,44.8,72.3,51.2,point,,,,,,,
"Jul 29, 2021 / 8:35:30 AM",74,44.8,72.3,51.2,point,,,,,,,
"Jul 29, 2021 / 8:36:00 AM",74,44.8,72.3,51.2,point,,,,,,,
"Jul 29, 2021 / 8:36:30 AM",74,44.8,72.3,51.2,point,,,,,,,
"Jul 29, 2021 / 8:37:00 AM",74,44.8,72.3,51.2,point,,,,,,,
"Jul 29, 2021 / 8:37:30 AM",74.1,44.8,72.3,51.3,point,,,,,,,
"Jul 29, 2021 / 8:38:00 AM",74,44.8,72.3,51.2,point,,,,,,,
"Jul 29, 2021 / 8:38:30 AM",74,44.8,72.3,51.2,point,,,,,,,
"Jul 29, 2021 / 8:39:00 AM",74,44.8,72.3,51.2,point,,,,,,,
"Jul 29, 2021 / 8:39:30 AM",74,44.8,72.3,51.2,point,,,,,,,
"Jul 29, 2021 / 8:40:00 AM",74,44.8,72.3,51.2,point,,,,,,,
"Jul 29, 2021 / 8:40:30 AM",73.9,44.8,72.1,51.1,point,,,,,,,
"Jul 29, 2021 / 8:41:00 AM",74,44.8,72.3,51.2,point,,,,,,,
"Jul 29, 2021 / 8:41:30 AM",74,44.8,72.3,51.2,point,,,,,,,
"Jul 29, 2021 / 8:42:00 AM",74,44.8,72.3,51.2,point,,,,,,,
"Jul 29, 2021 / 8:42:30 AM",74,44.8,72.3,51.2,point,,,,,,,
"Jul 29, 2021 / 8:43:00 AM",74,44.7,72.3,51.1,point,,,,,,,
"Jul 29, 2021 / 8:43:30 AM",74,44.7,72.3,51.2,point,,,,,,,
"Jul 29, 2021 / 8:44:00 AM",74,44.7,72.3,51.1,point,,,,,,,
"Jul 29, 2021 / 8:44:30 AM",74,44.7,72.3,51.1,point,,,,,,,
"Jul 29, 2021 / 8:45:00 AM",74,44.7,72.3,51.2,point,,,,,,,
"Jul 29, 2021 / 8:45:30 AM",73.9,44.7,72.1,51.1,point,,,,,,,
"Jul 29, 2021 / 8:46:00 AM",74,44.7,72.3,51.2,point,,,,,,,
"Jul 29, 2021 / 8:46:30 AM",74,44.7,72.3,51.1,point,,,,,,,
"Jul 29, 2021 / 8:47:00 AM",74.1,44.7,72.3,51.2,point,,,,,,,
"Jul 29, 2021 / 8:47:30 AM",74,44.7,72.3,51.1,point,,,,,,,
"Jul 29, 2021 / 8:48:00 AM",74,44.7,72.3,51.2,point,,,,,,,
"Jul 29, 2021 / 8:48:30 AM",74,44.7,72.3,51.1,point,,,,,,,
"Jul 29, 2021 / 8:49:00 AM",74,44.7,72.3,51.2,point,,,,,,,
"Jul 29, 2021 / 8:49:30 AM",74,44.7,72.3,51.1,point,,,,,,,
"Jul 29, 2021 / 8:50:00 AM",74,44.7,72.3,51.1,point,,,,,,,
"Jul 29, 2021 / 8:50:30 AM",74,44.7,72.3,51.1,point,,,,,,,
"Jul 29, 2021 / 8:51:00 AM",74,44.7,72.3,51.1,point,,,,,,,
"Jul 29, 2021 / 8:51:30 AM",74,44.7,72.3,51.1,point,,,,,,,
"Jul 29, 2021 / 8:52:00 AM",74,44.7,72.3,51.1,point,,,,,,,
"Jul 29, 2021 / 8:52:30 AM",74,44.7,72.3,51.1,point,,,,,,,
"Jul 29, 2021 / 8:53:00 AM",74.1,44.7,72.3,51.2,point,,,,,,,
"Jul 29, 2021 / 8:53:30 AM",74,44.7,72.3,51.2,point,,,,,,,
"Jul 29, 2021 / 8:54:00 AM",74,44.7,72.3,51.2,point,,,,,,,
"Jul 29, 2021 / 8:54:30 AM",74,44.7,72.3,51.1,point,,,,,,,
"Jul 29, 2021 / 8:55:00 AM",74,44.8,72.3,51.2,point,,,,,,,
"Jul 29, 2021 / 8:55:30 AM",74,44.8,72.3,51.2,point,,,,,,,
"Jul 29, 2021 / 8:56:00 AM",74,44.8,72.3,51.2,point,,,,,,,
"Jul 29, 2021 / 8:56:30 AM",74,44.8,72.3,51.2,point,,,,,,,
"Jul 29, 2021 / 8:57:00 AM",74,44.8,72.3,51.2,point,,,,,,,
"Jul 29, 2021 / 8:57:30 AM",74.1,44.8,72.3,51.3,point,,,,,,,
"Jul 29, 2021 / 8:58:00 AM",74,44.8,72.3,51.2,point,,,,,,,
"Jul 29, 2021 / 8:58:30 AM",74,44.8,72.3,51.2,point,,,,,,,
"Jul 29, 2021 / 8:59:00 AM",74,44.8,72.3,51.2,point,,,,,,,
"Jul 29, 2021 / 8:59:30 AM",74,44.8,72.3,51.2,point,,,,,,,
"Jul 29, 2021 / 9:00:00 AM",74,44.8,72.3,51.2,point,,,,,,,
"Jul 29, 2021 / 9:00:30 AM",74,44.8,72.3,51.2,point,,,,,,,
"Jul 29, 2021 / 9:01:00 AM",74,44.8,72.3,51.3,point,,,,,,,
"Jul 29, 2021 / 9:01:30 AM",74,44.8,72.3,51.2,point,,,,,,,
"Jul 29, 2021 / 9:02:00 AM",74.1,44.8,72.3,51.3,point,,,,,,,
"Jul 29, 2021 / 9:02:30 AM",74,44.8,72.3,51.2,point,,,,,,,
"Jul 29, 2021 / 9:03:00 AM",74,44.8,72.3,51.3,point,,,,,,,
"Jul 29, 2021 / 9:03:30 AM",74,44.8,72.3,51.3,point,,,,,,,
"Jul 29, 2021 / 9:04:00 AM",74,44.8,72.3,51.2,point,,,,,,,
"Jul 29, 2021 / 9:04:30 AM",74,44.8,72.3,51.3,point,,,,,,,
"Jul 29, 2021 / 9:05:00 AM",74,44.8,72.3,51.2,point,,,,,,,
"Jul 29, 2021 / 9:05:30 AM",74.1,44.8,72.3,51.3,point,,,,,,,
"Jul 29, 2021 / 9:06:00 AM",74,44.8,72.3,51.2,point,,,,,,,
"Jul 29, 2021 / 9:06:30 AM",73.9,44.8,72.1,51.2,point,,,,,,,
"Jul 29, 2021 / 9:07:00 AM",74,44.9,72.3,51.2,point,,,,,,,
"Jul 29, 2021 / 9:07:30 AM",73.9,44.9,72.1,51.2,point,,,,,,,
"Jul 29, 2021 / 9:08:00 AM",74,44.9,72.3,51.2,point,,,,,,,
"Jul 29, 2021 / 9:08:30 AM",73.9,44.9,72.1,51.2,point,,,,,,,
"Jul 29, 2021 / 9:09:00 AM",74,44.9,72.3,51.2,point,,,,,,,
"Jul 29, 2021 / 9:09:30 AM",74,44.9,72.3,51.2,point,,,,,,,
"Jul 29, 2021 / 9:10:00 AM",74.1,44.9,72.3,51.3,point,,,,,,,
"Jul 29, 2021 / 9:10:30 AM",74,44.9,72.3,51.2,point,,,,,,,
"Jul 29, 2021 / 9:11:00 AM",74,44.9,72.3,51.2,point,,,,,,,
"Jul 29, 2021 / 9:11:30 AM",74,44.9,72.3,51.2,point,,,,,,,
"Jul 29, 2021 / 9:12:00 AM",74,44.9,72.3,51.2,point,,,,,,,
"Jul 29, 2021 / 9:12:30 AM",74.1,44.9,72.3,51.3,point,,,,,,,
"Jul 29, 2021 / 9:13:00 AM",74,44.9,72.3,51.3,point,,,,,,,
"Jul 29, 2021 / 9:13:30 AM",74.1,44.9,72.3,51.3,point,,,,,,,
"Jul 29, 2021 / 9:14:00 AM",74,44.9,72.3,51.2,point,,,,,,,
"Jul 29, 2021 / 9:14:30 AM",73.9,44.8,72.1,51.2,point,,,,,,,
"Jul 29, 2021 / 9:15:00 AM",74,44.8,72.3,51.2,point,,,,,,,
"Jul 29, 2021 / 9:15:30 AM",74,44.8,72.3,51.2,point,,,,,,,
"Jul 29, 2021 / 9:16:00 AM",74,44.8,72.3,51.2,point,,,,,,,
"Jul 29, 2021 / 9:16:30 AM",74,44.8,72.3,51.2,point,,,,,,,
"Jul 29, 2021 / 9:17:00 AM",74,44.8,72.3,51.2,point,,,,,,,
"Jul 29, 2021 / 9:17:30 AM",74.1,44.8,72.3,51.3,point,,,,,,,
"Jul 29, 2021 / 9:18:00 AM",74,44.8,72.3,51.2,point,,,,,,,
"Jul 29, 2021 / 9:18:30 AM",74,44.8,72.3,51.2,point,,,,,,,
"Jul 29, 2021 / 9:19:00 AM",73.9,44.8,72.1,51.2,point,,,,,,,
"Jul 29, 2021 / 9:19:30 AM",74,44.8,72.3,51.3,point,,,,,,,
"Jul 29, 2021 / 9:20:00 AM",74,44.8,72.3,51.2,point,,,,,,,
"Jul 29, 2021 / 9:20:30 AM",74,44.8,72.3,51.2,point,,,,,,,
"Jul 29, 2021 / 9:21:00 AM",74,44.8,72.3,51.2,point,,,,,,,
"Jul 29, 2021 / 9:21:30 AM",73.9,44.8,72.1,51.2,point,,,,,,,
"Jul 29, 2021 / 9:22:00 AM",74,44.8,72.3,51.2,point,,,,,,,
"Jul 29, 2021 / 9:22:30 AM",74,44.8,72.3,51.2,point,,,,,,,
"Jul 29, 2021 / 9:23:00 AM",74,44.8,72.3,51.2,point,,,,,,,
"Jul 29, 2021 / 9:23:30 AM",74,44.8,72.3,51.2,point,,,,,,,
"Jul 29, 2021 / 9:24:00 AM",74,44.8,72.3,51.2,point,,,,,,,
"Jul 29, 2021 / 9:24:30 AM",74,44.8,72.3,51.2,point,,,,,,,
"Jul 29, 2021 / 9:25:00 AM",74,44.8,72.3,51.2,point,,,,,,,
"Jul 29, 2021 / 9:25:30 AM",74,44.8,72.3,51.2,point,,,,,,,
"Jul 29, 2021 / 9:26:00 AM",74,44.8,72.3,51.2,point,,,,,,,
"Jul 29, 2021 / 9:26:30 AM",74,44.8,72.3,51.2,point,,,,,,,
"Jul 29, 2021 / 9:27:00 AM",73.9,44.8,72.1,51.1,point,,,,,,,
"Jul 29, 2021 / 9:27:30 AM",73.9,44.8,72.1,51.1,point,,,,,,,
"Jul 29, 2021 / 9:28:00 AM",74,44.8,72.3,51.2,point,,,,,,,
"Jul 29, 2021 / 9:28:30 AM",74,44.8,72.3,51.2,point,,,,,,,
"Jul 29, 2021 / 9:29:00 AM",74,44.8,72.3,51.2,point,,,,,,,
"Jul 29, 2021 / 9:29:30 AM",74,44.8,72.3,51.2,point,,,,,,,
"Jul 29, 2021 / 9:30:00 AM",74,44.8,72.3,51.2,point,,,,,,,
"Jul 29, 2021 / 9:30:30 AM",73.9,44.8,72.1,51.1,point,,,,,,,
"Jul 29, 2021 / 9:31:00 AM",74,44.8,72.3,51.2,point,,,,,,,
"Jul 29, 2021 / 9:31:30 AM",74,44.8,72.3,51.2,point,,,,,,,
"Jul 29, 2021 / 9:32:00 AM",74.1,44.8,72.3,51.3,point,,,,,,,
"Jul 29, 2021 / 9:32:30 AM",74,44.8,72.3,51.2,point,,,,,,,
"Jul 29, 2021 / 9:33:00 AM",74,44.8,72.3,51.2,point,,,,,,,
"Jul 29, 2021 / 9:33:30 AM",74,44.8,72.3,51.2,point,,,,,,,
"Jul 29, 2021 / 9:34:00 AM",73.9,44.8,72.1,51.1,point,,,,,,,
"Jul 29, 2021 / 9:34:30 AM",73.9,44.8,72.1,51.1,point,,,,,,,
"Jul 29, 2021 / 9:35:00 AM",73.9,44.8,72.1,51.1,point,,,,,,,
"Jul 29, 2021 / 9:35:30 AM",73.9,44.8,72.1,51.2,point,,,,,,,
"Jul 29, 2021 / 9:36:00 AM",73.9,44.8,72.1,51.2,point,,,,,,,
"Jul 29, 2021 / 9:36:30 AM",74,44.8,72.3,51.2,point,,,,,,,
"Jul 29, 2021 / 9:37:00 AM",74,44.8,72.3,51.2,point,,,,,,,
"Jul 29, 2021 / 9:37:30 AM",74,44.8,72.3,51.2,point,,,,,,,
"Jul 29, 2021 / 9:38:00 AM",74.1,44.8,72.3,51.3,point,,,,,,,
"Jul 29, 2021 / 9:38:30 AM",74,44.9,72.3,51.2,point,,,,,,,
"Jul 29, 2021 / 9:39:00 AM",73.9,44.9,72.1,51.2,point,,,,,,,
"Jul 29, 2021 / 9:39:30 AM",73.9,44.9,72.1,51.1,point,,,,,,,
"Jul 29, 2021 / 9:40:00 AM",74,44.9,72.3,51.2,point,,,,,,,
"Jul 29, 2021 / 9:40:30 AM",73.9,44.9,72.1,51.1,point,,,,,,,
"Jul 29, 2021 / 9:41:00 AM",74,44.9,72.3,51.3,point,,,,,,,
"Jul 29, 2021 / 9:41:30 AM",74,44.9,72.3,51.2,point,,,,,,,
"Jul 29, 2021 / 9:42:00 AM",74.1,44.9,72.3,51.4,point,,,,,,,
"Jul 29, 2021 / 9:42:30 AM",74,44.9,72.3,51.3,point,,,,,,,
"Jul 29, 2021 / 9:43:00 AM",74,44.9,72.3,51.2,point,,,,,,,
"Jul 29, 2021 / 9:43:30 AM",74,44.9,72.3,51.2,point,,,,,,,
"Jul 29, 2021 / 9:44:00 AM",74,44.9,72.3,51.3,point,,,,,,,
"Jul 29, 2021 / 9:44:30 AM",74.1,44.9,72.3,51.4,point,,,,,,,
"Jul 29, 2021 / 9:45:00 AM",74,44.9,72.3,51.2,point,,,,,,,
"Jul 29, 2021 / 9:45:30 AM",74,44.9,72.3,51.3,point,,,,,,,
"Jul 29, 2021 / 9:46:00 AM",74,44.9,72.3,51.3,point,,,,,,,
"Jul 29, 2021 / 9:46:30 AM",74,44.9,72.3,51.3,point,,,,,,,
"Jul 29, 2021 / 9:47:00 AM",73.9,44.9,72.1,51.2,point,,,,,,,
"Jul 29, 2021 / 9:47:30 AM",74.1,44.9,72.3,51.4,point,,,,,,,
"Jul 29, 2021 / 9:48:00 AM",74,44.9,72.3,51.3,point,,,,,,,
"Jul 29, 2021 / 9:48:30 AM",74,44.9,72.3,51.3,point,,,,,,,
"Jul 29, 2021 / 9:49:00 AM",73.9,44.9,72.1,51.2,point,,,,,,,
"Jul 29, 2021 / 9:49:30 AM",74,44.9,72.3,51.3,point,,,,,,,
"Jul 29, 2021 / 9:50:00 AM",74,44.9,72.3,51.3,point,,,,,,,
"Jul 29, 2021 / 9:50:30 AM",74,44.9,72.3,51.3,point,,,,,,,
"Jul 29, 2021 / 9:51:00 AM",74,44.9,72.3,51.2,point,,,,,,,
"Jul 29, 2021 / 9:51:30 AM",74,44.9,72.3,51.2,point,,,,,,,
"Jul 29, 2021 / 9:52:00 AM",74,44.9,72.3,51.2,point,,,,,,,
"Jul 29, 2021 / 9:52:30 AM",74,44.9,72.3,51.3,point,,,,,,,
"Jul 29, 2021 / 9:53:00 AM",74,44.9,72.3,51.3,point,,,,,,,
"Jul 29, 2021 / 9:53:30 AM",74,44.9,72.3,51.2,point,,,,,,,
"Jul 29, 2021 / 9:54:00 AM",74,44.9,72.3,51.2,point,,,,,,,
"Jul 29, 2021 / 9:54:30 AM",74,44.9,72.3,51.2,point,,,,,,,
"Jul 29, 2021 / 9:55:00 AM",73.9,44.9,72.1,51.2,point,,,,,,,
"Jul 29, 2021 / 9:55:30 AM",74,44.9,72.3,51.2,point,,,,,,,
"Jul 29, 2021 / 9:56:00 AM",74,44.9,72.3,51.3,point,,,,,,,
"Jul 29, 2021 / 9:56:30 AM",74,44.9,72.3,51.2,point,,,,,,,
"Jul 29, 2021 / 9:57:00 AM",74,44.9,72.3,51.2,point,,,,,,,
"Jul 29, 2021 / 9:57:30 AM",74,44.9,72.3,51.3,point,,,,,,,
"Jul 29, 2021 / 9:58:00 AM",74,44.9,72.3,51.2,point,,,,,,,
